x,y,z
181.4515323870349,-2968.267859310981,756.1990307665828
176.0,-2961.0,756.0
134.52883988634164,-2898.6037369601286,754.181459851299
130.0,-2891.0,754.0
71.0,-2769.0,752.0
51.90487597911241,-2707.127438173515,750.1770276048588
43.0,-2668.0,749.0
33.61442317231357,-2605.989837346618,747.4881062225608
32.0,-2541.0,746.0
47.0,-2421.0,743.0
50.55674042271795,-2405.1220389649307,742.6405879251757
97.2805454523892,-2266.088517667215,740.0408198471681
139.83418165115094,-2163.952203088858,739.0345970169427
144.0,-2154.0,739.0
207.82235264380247,-2002.2526179332378,740.4781256342693
241.0,-1917.0,741.0
250.0,-1893.0,741.0
250.67440906588888,-1891.2381520741412,741.0037847151112
303.3149240561811,-1773.1531223587724,744.0608907667714
336.0,-1669.0,750.0
379.0,-1476.0,762.0
379.4797283246078,-1473.3831687971212,762.1672839227493
384.0906362359958,-1369.2693993016305,769.4134299894338
373.0,-1327.0,773.0
371.0661941209466,-1317.9083695068541,773.7597301936523
328.0,-1179.0,785.0
316.9869691234743,-1157.3083277503958,786.6911365904043
232.0,-1010.0,798.0
179.34618646111136,-927.4617695159365,803.9173629701561
127.0,-892.0,808.0
-31.263340045827178,-781.7670324633004,821.6968095802179
-81.0,-749.0,826.0
-115.18641730853605,-729.1627488810614,828.8957451582885
-170.0,-707.0,833.0
-310.1041590018581,-644.1354704914365,843.0006320988741
-471.0,-571.0,854.0
-505.40125986933015,-555.7825360279837,856.0809276835105
-561.8221015066302,-534.2576224082968,858.521495556272
-587.0,-526.0,860.0
-678.1210557815616,-496.9988870099751,866.0081739117886
-740.0,-480.0,869.0
-913.0,-443.0,873.0
-1028.4384968177078,-422.8353519052407,876.6377283209116
-1041.0,-421.0,877.0
-1200.0,-404.0,880.0
-1230.7412747823162,-401.95323848503233,880.3050429688976
-1332.0,-398.0,881.0
-1348.1847963130137,-397.7668858304513,881.1339449616535
-1465.0,-399.0,882.0
-1616.8320045938235,-406.39282831112723,880.814677075458
-1689.0,-413.0,880.0
-1793.5596058944075,-427.6111920123353,879.0857815512315
-1806.0,-430.0,879.0
-1968.0,-474.0,878.0
-1999.5840824719048,-484.51590409355356,877.6558698705255
-2114.0,-527.0,876.0
-2312.0,-616.0,873.0
-2314.08694642342,-617.0291902166938,872.9686691947984
-2450.0,-688.0,871.0
-2479.5415399093813,-704.4767040439355,870.6183211618319
-2532.0,-735.0,870.0
-2613.0654358501783,-786.8912060436826,869.2426073797822
-2724.0,-869.0,868.0
-2819.0,-952.0,866.0
-2855.258049544913,-987.5208643350574,865.2286847712347
-2961.0,-1104.0,863.0
-2962.448602596148,-1105.7294228730514,862.9660665820825
-3080.0,-1259.0,860.0
-3082.0297820898595,-1261.731810896126,859.9526542843835
-3215.0,-1441.0,857.0
-3284.7139540378826,-1533.1838494794804,855.3784995835061
-3302.0,-1556.0,855.0
-3386.0287898929505,-1668.1500113218376,853.2917337084745
-3457.0,-1762.0,852.0
-3505.768904050802,-1825.1859091992703,851.2360944440475
-3577.0,-1914.0,850.0
-3616.8886210993714,-1962.0912168188788,849.1335914767055
-3710.0,-2073.0,847.0
-3779.865735550461,-2157.707104737904,845.696769077252
-3867.6646598144775,-2258.5939912900176,844.1901876093162
-3875.0,-2266.0,844.0
-3982.0,-2360.0,841.0
-3983.487937354077,-2361.0320083654838,840.9691325027285
-4101.0,-2413.0,839.0
-4144.048173617467,-2423.1514311872497,838.0171920345113
-4304.0,-2453.0,834.0
-4439.830696428973,-2477.0367988482385,830.70298721618
-4533.2392921023975,-2492.191814653938,828.6846507019584
