x,y,z
-6065.0,-523.0,811.0
-6065.729493651241,-519.4824435019335,811.1174355710649
-6101.0,-348.0,817.0
-6112.547374011624,-290.9096205844012,819.3523445356651
-6123.0,-239.0,822.0
-6142.2847537504995,-146.07276816398343,826.2494945525551
-6163.0,-44.0,831.0
-6171.384494440486,-0.6220041534399101,833.1652899855914
-6190.584839203249,106.97578644607194,838.7748788341247
-6198.0,153.0,841.0
-6223.250317492441,324.8561994399835,848.7081082169249
-6227.0,354.0,850.0
-6235.193424334962,462.6523430969915,854.9944808178659
-6235.0,483.0,856.0
-6211.0,730.0,869.0
-6207.587193592917,747.0698121819278,869.932812604239
-6179.0,859.0,876.0
-6119.759942647539,1026.418200256206,884.2389546358489
-6114.0,1040.0,885.0
-6035.816249155879,1211.5819255434135,895.2953664496641
-6030.0,1224.0,896.0
-5995.591625442291,1295.6596406778374,898.9247896932928
-5979.0,1329.0,900.0
-5960.314891646651,1367.510528180817,902.2110816349823
-5910.0,1480.0,909.0
-5884.712585319753,1554.1357446411762,911.4240028038028
-5863.0,1639.0,913.0
-5858.595592290375,1662.6393996041975,913.9865106048952
-5858.0,1687.0,915.0
-5860.7675451312325,1727.411805238141,915.6930053230091
-5863.0,1744.0,916.0
-5868.805006852911,1771.4909301228267,916.7120409155291
-5886.0,1814.0,918.0
-5889.335007175656,1819.770007180261,918.1271311586081
-5939.0,1881.0,919.0
-5966.6996744987455,1903.0736755056241,919.601923034289
-5994.0,1917.0,920.0
-6002.534974701969,1920.4069001347966,920.0273646035052
-6037.143763132607,1930.321255214145,919.984840491804
-6041.0,1931.0,920.0
-6090.416741930372,1934.1319914883625,920.546618280402
-6112.0,1932.0,921.0
-6135.709392525945,1927.002903602372,921.6586678025025
-6205.0,1900.0,924.0
-6211.913351347846,1896.690053266735,924.1210603702143
-6231.169856074328,1884.4221361420682,923.9070353267332
-6240.0,1877.0,924.0
-6252.450716151582,1866.018225840626,924.3428268990392
-6282.80375961607,1837.6324644238862,925.5373065705693
-6304.0,1814.0,926.0
-6320.0,1793.0,926.0
-6447.0,1565.0,926.0
-6448.140527518573,1562.8567371289575,925.9992724176658
-6509.416703325599,1448.1181723530274,925.9759141279454
-6518.0,1432.0,926.0
-6536.0152314145225,1397.8582360613018,926.1741418574136
-6569.0,1340.0,927.0
-6576.814166632015,1326.703061653995,927.1094818934807
-6657.0,1191.0,928.0
-6697.954202716862,1122.8966359662074,928.0382813189206
-6728.0,1077.0,928.0
-6738.668547502162,1060.8498338175127,928.0972068776093
-6787.9062370323,986.1436004475579,928.7816443521295
-6799.0,969.0,929.0
-6847.0,894.0,930.0
-6847.919531728084,892.5947596649592,930.0082292103612
-6898.0,818.0,930.0
-6925.180526688001,777.9151469473679,930.2652796049169
-6992.267794810209,679.9048176691872,931.7055328559087
-7019.0,642.0,932.0
-7077.0,563.0,932.0
-7078.150632338964,561.511007654766,931.9972294484228
-7140.0,485.0,932.0
-7141.125822468022,483.6377922604698,932.0097470391642
-7197.721356082242,416.79384634953516,933.1882317462658
-7252.0,363.0,934.0
-7338.91753027299,284.5837056692266,934.6383493336192
-7399.0,232.0,935.0
-7451.918175599737,187.17895071246903,935.4213663319397
-7495.0,158.0,936.0
-7504.535418944257,151.67369623087342,936.1079758730791
-7668.0,48.0,938.0
-7670.351353714145,46.68150606851118,938.0351146196178
-7762.443589135323,2.083537869144708,939.5557528560388
-7805.0,-13.0,940.0
-8051.0,-78.0,941.0
-8072.48322648996,-82.65394749174106,941.0424381299777
-8204.952065872027,-103.17750434336446,941.0519867340423
-8312.0,-111.0,940.0
-8314.416367772988,-111.18881529358326,939.963843404706
-8446.892843453797,-122.05398115097745,937.4176179971575
-8558.0,-129.0,935.0
-8646.0,-131.0,933.0
-8648.512324752706,-130.96764966952665,932.9343818174929
-8977.226220463413,-107.3948734928876,922.0716852826786
-9005.0,-105.0,921.0
-9086.496418923052,-98.34299893071474,917.3140933510613
-9246.0,-63.0,909.0
-9250.971640426273,-61.747475553215196,908.775157018787
-9472.0,-5.0,899.0
-9556.6650919817,17.45464016258011,895.0554525092556
-9607.0,35.0,893.0
-9608.607924831098,35.54751227285382,892.9498392985147
-9757.0,86.0,889.0
-9791.505415532165,98.15520430919233,888.3949906025405
-9906.0,140.0,887.0
-9988.361676771943,171.29025492386424,885.5229073780213
-10069.0,204.0,885.0
-10288.557817008726,298.28191011015036,887.0905532644829
-10348.0,325.0,888.0
-10484.197856350707,396.7875441311523,891.9081577126725
-10530.0,426.0,894.0
-10671.620633466346,517.0146790006776,899.5561387237947
-10728.0,559.0,902.0
-10906.0,699.0,910.0
-11020.209850042438,797.4936383676203,915.0334233883272
-11147.0,941.0,920.0
-11159.881888894502,956.3108938382297,920.4738234910958
-11231.0,1043.0,923.0
-11247.305453761755,1064.3677898169196,923.562097100626
-11378.897214285289,1252.9044780917388,928.0359747103205
-11407.0,1300.0,929.0
-11492.0,1459.0,932.0
-11560.721368313367,1607.1407689413859,934.9241082806066
-11614.758330827532,1738.3423609664899,937.5142916628455
-11626.0,1765.0,938.0
-11678.0,1887.0,940.0
-11723.0,1994.0,941.0
-11730.343468075574,2011.4493289226439,941.0513696422295
-11780.0,2129.0,941.0
-11793.961664023253,2161.997485243149,941.1908506389524
-11844.71569924602,2281.512196462762,942.8807976685496
-11891.0,2383.0,944.0
-11929.387340316041,2460.7075138054843,944.1487246357563
-11974.0,2547.0,944.0
-11991.032003894197,2579.479311882941,943.981287790228
-12021.0,2636.0,944.0
-12092.0,2764.0,944.0
-12101.809113665324,2780.0838931617095,943.8836931607616
-12160.0,2865.0,943.0
-12171.090395668432,2878.804853040846,942.9650903050361
-12283.0,2987.0,944.0
-12344.313992472175,3029.021007290152,944.219288529791
-12495.0,3098.0,944.0
-12535.0,3109.0,944.0
-12671.37992870286,3126.939170501986,944.365878612026
-12846.0,3136.0,945.0
-12862.859635900732,3136.4373429467532,945.0466354419381
-12987.0,3127.0,945.0
-13015.080628697351,3123.94651724661,944.985329426582
-13150.0,3102.0,945.0
-13242.400846509381,3078.357673159353,945.0156182586837
-13302.0,3062.0,945.0
-13403.672754903988,3031.4828730199633,944.7859857530927
-13485.196506909215,2985.150721789608,944.0129058729406
-13492.0,2981.0,944.0
-13568.0,2933.0,944.0
-13595.76217555855,2911.337296701442,943.9988152274423
-13641.0,2868.0,944.0
-13656.635637869364,2850.3353262250475,944.018059464826
-13682.0,2818.0,944.0
-13740.0,2719.0,943.0
-13766.725612891909,2650.2732644134326,942.0894108785783
-13757.0,2217.0,932.0
-13753.563910751629,2206.0140214997377,931.5112798097889
-13727.0,2137.0,928.0
-13720.573240832779,2123.3061177425197,927.2042529273903
-13658.612237866511,2008.7673537210324,919.8490863262432
-13599.0,1914.0,913.0
-13541.856996387687,1838.263962112219,906.617832336859
-13442.0,1737.0,896.0
-13435.167777827686,1730.2853574230073,895.3017412954172
-13367.808573000999,1666.180727193855,888.5858676036028
-13362.0,1661.0,888.0
-13278.576287866132,1589.4681917248668,879.4764066433586
-13208.0,1532.0,872.0
-13155.276502009337,1490.9278798511912,866.192939695389
-13106.0,1453.0,861.0
-13075.0,1429.0,858.0
-12990.680688288074,1366.177551699683,849.7985521501473
-12937.0,1327.0,845.0
-12750.0,1191.0,831.0
-12747.821413855869,1189.4374253282524,830.8479000753644
-12641.337573471157,1114.7291842507284,823.8187756249687
-12567.0,1064.0,820.0
-12496.0,1016.0,817.0
-12494.183423716688,1014.7927375599655,816.933395233301
-12396.350560075634,951.4155115892,814.0190638699047
-12363.0,930.0,813.0
-12229.627309300578,844.5311480186429,808.5035199264971
-12203.0,828.0,808.0
-11987.0,698.0,807.0
-11983.452067215476,695.9120600299769,807.0103745971586
-11764.0,570.0,809.0
-11720.230272113855,545.4360042300824,809.3097503466962
-11644.0,504.0,810.0
-11579.293326298499,469.19254267648677,811.2510342520907
-11495.0,424.0,813.0
-11300.0738399482,320.6767806461512,816.9808012118052
-11262.0,301.0,818.0
-11165.0,252.0,821.0
-10936.41126261279,141.4960440090637,827.3808626828285
-10910.0,129.0,828.0
-10795.0,77.0,830.0
-10743.953884287645,54.72250915678295,831.3754049481738
-10589.175318647178,-11.716783350937337,836.215906622348
-10562.0,-23.0,837.0
-10488.0,-53.0,839.0
-10412.00812238956,-82.83390752010904,841.006978166307
-10291.208975899226,-128.44891351489773,844.1678421197483
-10183.0,-168.0,847.0
-10164.34818137278,-174.7149129153212,847.4889614278767
-9902.970364587938,-266.4714264587226,854.1600949165307
-9864.0,-280.0,855.0
-9726.600643390624,-327.4369440386397,857.2787109038717
-9681.0,-343.0,858.0
-9404.82655635694,-436.57781197819014,862.5498859816408
-9374.0,-447.0,863.0
-9220.0,-499.0,864.0
-9177.917406256754,-513.2264584830972,864.017049068558
-9004.0,-572.0,864.0
-8786.0,-645.0,864.0
-8758.38805138539,-654.1847617602391,864.0002009434551
-8506.0,-738.0,864.0
-8462.055887663479,-752.6148055925063,863.9999516274636
-8443.0,-759.0,864.0
-8359.117201154866,-787.0264835888288,864.0000137052898
-8214.313002400544,-835.5525418638668,863.9999880614455
-8151.0,-857.0,864.0
-8104.0,-873.0,864.0
-8022.311026642006,-900.2777461552595,863.9996493915951
-7915.0,-936.0,864.0
-7896.203108014774,-942.3968943542495,864.000383558694
-7771.366927831499,-985.457491926886,864.0011382319776
-7758.0,-990.0,864.0
-7632.0,-1032.0,864.0
-7613.022515806029,-1038.2931183198727,864.0115586628045
-7455.217932169339,-1090.677313219279,864.245417372418
-7332.0,-1132.0,864.0
-7296.906820731386,-1143.8706875936355,863.8014081482929
-7173.0,-1186.0,863.0
-7043.712745434231,-1229.753805703217,862.9918109186001
-7031.0,-1234.0,863.0
-6904.0,-1276.0,863.0
-6803.567901057218,-1309.851183144086,862.9607067506506
-6714.0,-1340.0,863.0
-6577.004811000062,-1385.716670008328,863.152907139155
-6459.0,-1425.0,863.0
-6363.871748800202,-1456.7213361829606,861.1675140532049
-6316.0,-1473.0,863.0
-6093.0,-1549.0,863.0
-6089.653724024358,-1550.1264999808675,862.1818139725054
-5960.938317074388,-1593.0233168235209,808.8892400151777
-5901.0,-1613.0,801.0
-5803.013938419305,-1646.0022727221087,833.8242507935552
-5774.0,-1656.0,844.0
-5644.135333340567,-1699.9918268806978,863.2467575166411
-5630.0,-1704.0,864.0
-5368.9142374384655,-1754.237422125593,864.3145963725709
-5339.0,-1757.0,864.0
-5261.483923885984,-1756.8694299441372,863.68641132343
-5178.0,-1740.0,864.0
-5122.251439859403,-1725.7918025040794,863.9773231298791
-4912.0,-1659.0,864.0
-4908.7617928096815,-1657.808182898315,864.0141840843437
-4719.937886947502,-1583.5001488818075,865.3077950351121
-4648.0,-1554.0,866.0
-4573.648236162093,-1522.0357285433452,867.2144502078891
-4529.0,-1500.0,868.0
-4418.103330057032,-1443.5022595926885,869.4325952169294
-4372.0,-1419.0,870.0
-4292.793339958703,-1374.6622971227785,870.9912827727526
-4172.0,-1301.0,873.0
-4129.630727017835,-1273.7075001880596,874.064873609987
-4059.0,-1226.0,876.0
-4002.0509486374162,-1185.8215451823935,877.4363645974031
-3806.0,-1042.0,882.0
-3747.1354609010377,-996.897124047668,883.2789632802665
-3667.344935626642,-929.1181452535037,884.745797431795
-3605.0,-871.0,886.0
-3472.0,-746.0,889.0
-3450.782593510014,-726.0019950950989,889.4522471135169
-3279.0,-564.0,893.0
-3261.634607373878,-547.6459453891924,893.3591839837904
-3188.587992225072,-479.18920699964275,894.9316456955459
-3146.0,-439.0,896.0
-3026.0,-324.0,899.0
-3023.5381218601833,-321.5771659153903,899.0557319916684
-2886.0,-182.0,902.0
-2837.132404383763,-132.40596649919848,903.4148368396441
-2780.0,-75.0,905.0
-2742.4733896841963,-37.71388552146813,905.7423058145885
-2674.0,30.0,907.0
-2648.430753823721,55.44871493033749,907.7029516631883
-2562.09852874917,142.10730939942223,911.1073893505264
-2503.0,201.0,913.0
-2427.2016535407975,275.06158798056305,913.9899458571405
-2422.0,280.0,914.0
-2397.0,303.0,914.0
-2368.5683136057605,329.38857135175334,914.9063340450324
-2337.0,357.0,916.0
-2278.920169474806,400.9029258096553,917.2226108546698
-2145.0,482.0,918.0
-2143.815015257648,482.6107707617279,918.000256757446
-2032.591723502274,521.1378302967042,917.0425104700989
-2029.0,522.0,917.0
-1956.0,534.0,916.0
-1954.669708972314,534.0425981960551,915.9727590270726
-1890.9666414082212,532.5409754581635,914.4703116540925
-1837.0,525.0,913.0
-1793.5665315873869,509.62161623721784,911.6153861030444
-1760.7258912567936,486.6425919637754,910.3931680297318
-1744.0,474.0,910.0
-1739.3124359031278,470.4745988766325,909.9702904096771
-1719.0,454.0,910.0
-1708.9630411625512,444.89384168395316,909.6069328672934
-1651.0,393.0,907.0
-1636.0160590649698,381.26975659136497,906.7169305073414
-1592.0,353.0,906.0
-1585.7615104182744,349.955014972512,905.7472241501454
-1547.0,335.0,904.0
-1517.1239820075912,327.09438067857576,903.8771525866304
-1486.0,323.0,904.0
-1384.0606880648356,327.4304815088926,902.1068456367095
-1379.0,328.0,902.0
-1322.0,344.0,901.0
-1275.3170194911368,367.52911187675465,900.037008145854
-1222.0,398.0,899.0
-1187.9487809724799,423.18804964973975,898.6567360005716
-1160.0,450.0,898.0
-1159.1491953785928,450.83170282981985,897.9662543328693
-1087.0,522.0,894.0
-1086.1422791172565,522.8318305068901,893.9486514430104
-1034.0,572.0,891.0
-974.6278785774648,622.1002595480634,888.9091492517083
-955.0,637.0,888.0
-888.0,683.0,884.0
-858.0661307797401,702.1079884281992,882.7153702263486
-791.8761485297256,734.8385917530222,880.2226572281712
-770.0,742.0,879.0
-643.7224600159124,772.8270021660285,870.6530324985634
-620.0,778.0,869.0
-527.3144140306636,792.2977545410415,862.0703206863527
-456.0,791.0,857.0
-296.0,786.0,846.0
-259.46965329944635,783.8749224325703,843.5639132352313
-114.0,762.0,834.0
-67.60817150093116,752.3294533028575,830.1087320563914
39.0,723.0,822.0
133.94290894375274,691.8554726043448,816.0891219710448
219.0,663.0,811.0
337.4265827291331,618.5950408238684,803.9663845725593
385.0,594.0,801.0
444.2966519829608,563.7286449432941,797.2441609606252
478.0,546.0,795.0
653.9756963949426,437.6207229190312,784.3421412997158
668.0,428.0,784.0
721.0,391.0,783.0
836.2579312829688,301.5509023989649,779.5350816208679
943.0,202.0,774.0
972.8597104164975,173.0561132630039,772.4910011768251
1081.6743251610246,63.37190580667156,767.2473261790844
1109.0,35.0,766.0
1198.0,-60.0,762.0
1199.9270066485155,-62.146635892275754,761.9091600956741
1298.0,-177.0,757.0
1341.5157499754414,-228.94954606322977,754.8630117645453
1404.0,-303.0,752.0
1603.9506781248697,-537.1072498252246,743.4668275375859
1615.0,-550.0,743.0
1676.6675763803,-621.7325376400397,740.3945237410347
